date,count
2023-12-31,29130
2024-01-01,46628
2024-01-02,86401
2024-01-03,71808
2024-01-04,90108
2024-01-05,94927
2024-01-06,57180
2024-01-07,31453
2024-01-08,64954
2024-01-09,38225
2024-01-10,68182
2024-01-11,81574
2024-01-12,83980
2024-01-13,64103
2024-01-14,29012
2024-01-15,69544
2024-01-16,78773
2024-01-17,36751
2024-01-18,75781
2024-01-19,90533
2024-01-20,41784
2024-01-21,36990
2024-01-22,48141
2024-01-23,43598
2024-01-24,50773
2024-01-25,62375
2024-01-26,75067
2024-01-27,57701
2024-01-28,48386
2024-01-29,78804
2024-01-30,86601
2024-01-31,93214
2024-02-01,91544
2024-02-02,94974
2024-02-03,67695
2024-02-04,72953
2024-02-05,28210
2024-02-06,75271
2024-02-07,83375
2024-02-08,87766
2024-02-09,46882
2024-02-10,34185
2024-02-11,42844
2024-02-12,65447
2024-02-13,105499
2024-02-14,123164
2024-02-15,56314
2024-02-16,99958
2024-02-17,89419
2024-02-18,39094
2024-02-19,39918
2024-02-20,54441
2024-02-21,9619
2024-02-22,29138
2024-02-23,75743
2024-02-24,55705
2024-02-25,49385
2024-02-26,98027
2024-02-27,104192
2024-02-28,108938
2024-02-29,102015
2024-03-01,45204
2024-03-02,54616
2024-03-03,65373
2024-03-04,108123
2024-03-05,110781
2024-03-06,116840
2024-03-07,98089
2024-03-08,99708
2024-03-09,78186
2024-03-10,81205
2024-03-11,114642
2024-03-12,79702
2024-03-13,120871
2024-03-14,126960
2024-03-15,130984
2024-03-16,118337
2024-03-17,87958
2024-03-18,123585
2024-03-19,102650
2024-03-20,112271
2024-03-21,122109
2024-03-22,81659
2024-03-23,123505
2024-03-24,142056
2024-03-25,58731
2024-03-26,87493
2024-03-27,141397
2024-03-28,88262
2024-03-29,91985
2024-03-30,111705
2024-03-31,126243
2024-04-01,150002
2024-04-02,167903
2024-04-03,152464
2024-04-04,169116
2024-04-05,175780
2024-04-06,160694
2024-04-07,155134
2024-04-08,165760
2024-04-09,175200
2024-04-10,153280
2024-04-11,159020
2024-04-12,178590
2024-04-13,162840
2024-04-14,147697
2024-04-15,62443
2024-04-16,121310
2024-04-17,163251
2024-04-18,170395
2024-04-19,176559
2024-04-20,41458
2024-04-21,129191
2024-04-22,176577
2024-04-23,151845
2024-04-24,109248
2024-04-25,170659
2024-04-26,180700
2024-04-27,161805
2024-04-28,147985
2024-04-29,180040
2024-04-30,182958
2024-05-01,181443
2024-05-02,186109
2024-05-03,190519
2024-05-04,157017
2024-05-05,14293
2024-05-06,25675
2024-05-07,73352
2024-05-08,176786
2024-05-09,177956
2024-05-10,189095
2024-05-11,62198
2024-05-12,146932
2024-05-13,182540
2024-05-14,192269
2024-05-15,54567
2024-05-16,171721
2024-05-17,190748
2024-05-18,169969
2024-05-19,152135
2024-05-20,178259
2024-05-21,186302
2024-05-22,186678
2024-05-23,185658
2024-05-24,189921
2024-05-25,167431
2024-05-26,62695
2024-05-27,179257
2024-05-28,193347
2024-05-29,189821
2024-05-30,187451
2024-05-31,186899
2024-06-01,167886
2024-06-02,154185
2024-06-03,187325
2024-06-04,194258
2024-06-05,193174
2024-06-06,150192
2024-06-07,176158
2024-06-08,108169
2024-06-09,144226
2024-06-10,184822
2024-06-11,185345
2024-06-12,185744
2024-06-13,180576
2024-06-14,184775
2024-06-15,135549
2024-06-16,138909
2024-06-17,183979
2024-06-18,185043
2024-06-19,176984
2024-06-20,176293
2024-06-21,181238
2024-06-22,60130
2024-06-23,106453
2024-06-24,176793
2024-06-25,194249
2024-06-26,186839
2024-06-27,184941
2024-06-28,178144
2024-06-29,100000
2024-06-30,95582
2024-07-01,182412
2024-07-02,39425
2024-07-03,164923
2024-07-04,158343
2024-07-05,170995
2024-07-06,95369
2024-07-07,82462
2024-07-08,49089
2024-07-09,131047
2024-07-10,157084
2024-07-11,176887
2024-07-12,178478
2024-07-13,132048
2024-07-14,116657
2024-07-15,166497
2024-07-16,94003
2024-07-17,52002
2024-07-18,42868
2024-07-19,158625
2024-07-20,84494
2024-07-21,97479
2024-07-22,85679
2024-07-23,113320
2024-07-24,126761
2024-07-25,131194
2024-07-26,117455
2024-07-27,76401
2024-07-28,102036
2024-07-29,138818
2024-07-30,150513
2024-07-31,149869
2024-08-01,145489
2024-08-02,140156
2024-08-03,105224
2024-08-04,89614
2024-08-05,123157
2024-08-06,136544
2024-08-07,141042
2024-08-08,137397
2024-08-09,139485
2024-08-10,114532
2024-08-11,99631
2024-08-12,143230
2024-08-13,134079
2024-08-14,132732
2024-08-15,102411
2024-08-16,140851
2024-08-17,105965
2024-08-18,93509
2024-08-19,143004
2024-08-20,146665
2024-08-21,73100
2024-08-22,125878
2024-08-23,151308
2024-08-24,105514
2024-08-25,101723
2024-08-26,142238
2024-08-27,149070
2024-08-28,166242
2024-08-29,166666
2024-08-30,167333
2024-08-31,134545
2024-09-01,125170
2024-09-02,153796
2024-09-03,178909
2024-09-04,176857
2024-09-05,142476
2024-09-06,150540
2024-09-07,148978
2024-09-08,131434
2024-09-09,170529
2024-09-10,169983
2024-09-11,154083
2024-09-12,62023
2024-09-13,75826
2024-09-14,115908
2024-09-15,102890
2024-09-16,89292
2024-09-17,79402
2024-09-18,101367
2024-09-19,155491
2024-09-20,49130
2024-09-21,112110
2024-09-22,159567
2024-09-23,188300
2024-09-24,191168
2024-09-25,187734
2024-09-26,176103
2024-09-27,191573
2024-09-28,169000
2024-09-29,154569
2024-09-30,186558
2024-10-01,131750
2024-10-02,176842
2024-10-03,154012
2024-10-04,181964
2024-10-05,165479
2024-10-06,108639
2024-10-07,173890
2024-10-08,182682
2024-10-09,160343
2024-10-10,180124
2024-10-11,189284
2024-10-12,161687
2024-10-13,142166
2024-10-14,171314
2024-10-15,155623
2024-10-16,181100
2024-10-17,181165
2024-10-18,78685
2024-10-19,130845
2024-10-20,122491
2024-10-21,154414
2024-10-22,26820
2024-10-23,143682
2024-10-24,159378
2024-10-25,166458
2024-10-26,145497
2024-10-27,110957
2024-10-28,159283
2024-10-29,154503
2024-10-30,167863
2024-10-31,167817
2024-11-01,166375
2024-11-02,146379
2024-11-03,132614
2024-11-04,153235
2024-11-05,145636
2024-11-06,138914
2024-11-07,140432
2024-11-08,146639
2024-11-09,125849
2024-11-10,115697
2024-11-11,155328
2024-11-12,158301
2024-11-13,162971
2024-11-14,137483
2024-11-15,158838
2024-11-16,80378
2024-11-17,78614
2024-11-18,109684
2024-11-19,124669
2024-11-20,124098
2024-11-21,127471
2024-11-22,127424
2024-11-23,95085
2024-11-24,85907
2024-11-25,130589
2024-11-26,35385
2024-11-27,20902
2024-11-28,42961
2024-11-29,73916
2024-11-30,57423
2024-12-01,58689
2024-12-02,100413
2024-12-03,94723
2024-12-04,97375
2024-12-05,83592
2024-12-06,92791
2024-12-07,66505
2024-12-08,50139
2024-12-09,89588
2024-12-10,95376
2024-12-11,98567
2024-12-12,91976
2024-12-13,89574
2024-12-14,64507
2024-12-15,51245
2024-12-16,78064
2024-12-17,83421
2024-12-18,76140
2024-12-19,79368
2024-12-20,80214
2024-12-21,39455
2024-12-22,37978
2024-12-23,76146
2024-12-24,77783
2024-12-25,45247
2024-12-26,69113
2024-12-27,68333
2024-12-28,45732
2024-12-29,43614
2024-12-30,79482
2024-12-31,72945
2025-01-01,48645
2025-01-02,77718
2025-01-03,77053
2025-01-04,56597
2025-01-05,19712
2025-01-06,62525
2025-01-07,68411
2025-01-08,66720
2025-01-09,47971
2025-01-10,54569
2025-01-11,42552
2025-01-12,38308
2025-01-13,50945
2025-01-14,61057
2025-01-15,64305
2025-01-16,68299
2025-01-17,73521
2025-01-18,56933
2025-01-19,51398
2025-01-20,76911
2025-01-21,76568
2025-01-22,80528
2025-01-23,81308
2025-01-24,85272
2025-01-25,63695
2025-01-26,49384
2025-01-27,16746
2025-01-28,15070
2025-01-29,16398
2025-01-30,28784
2025-01-31,26433
2025-02-01,42902
2025-02-02,47226
2025-02-03,58107
2025-02-04,49334
2025-02-05,50837
2025-02-06,37910
2025-02-07,25539
2025-02-08,29054
2025-02-09,30725
2025-02-10,59309
2025-02-11,70893
2025-02-12,35468
2025-02-13,68750
2025-02-14,79247
2025-02-15,60415
2025-02-16,53214
2025-02-17,68698
2025-02-18,66571
2025-02-19,65350
2025-02-20,65458
2025-02-21,66490
2025-02-22,49412
2025-02-23,37830
2025-02-24,68743
2025-02-25,75271
2025-02-26,81379
2025-02-27,91203
2025-02-28,94205
2025-03-01,58921
2025-03-02,32851
2025-03-03,45445
2025-03-04,52217
2025-03-05,89885
2025-03-06,95225
2025-03-07,98680
2025-03-08,81479
2025-03-09,80200
2025-03-10,103848
2025-03-11,111514
2025-03-12,99722
2025-03-13,110368
2025-03-14,125131
2025-03-15,109746
2025-03-16,50204
2025-03-17,90119
2025-03-18,59001
2025-03-19,93999
2025-03-20,109736
2025-03-21,120515
2025-03-22,115085
2025-03-23,115859
2025-03-24,127283
2025-03-25,115458
2025-03-26,134702
2025-03-27,101747
2025-03-28,112105
2025-03-29,63571
2025-03-30,57013
2025-03-31,115322
2025-04-01,128602
2025-04-02,113275
2025-04-03,127764
2025-04-04,130775
2025-04-05,17053
2025-04-06,104882
2025-04-07,139291
2025-04-08,147589
2025-04-09,124370
2025-04-10,149696
2025-04-11,167346
2025-04-12,53027
2025-04-13,41925
2025-04-14,41890
2025-04-15,124290
2025-04-16,148388
2025-04-17,152477
2025-04-18,154989
2025-04-19,41988
2025-04-20,136746
2025-04-21,158268
2025-04-22,45308
2025-04-23,158602
2025-04-24,150526
2025-04-25,148020
2025-04-26,133576
2025-04-27,116047
2025-04-28,151260
2025-04-29,157192
2025-04-30,165638
2025-05-01,53549
2025-05-02,144934
2025-05-03,62747
2025-05-04,111340
2025-05-05,88946
2025-05-06,121892
2025-05-07,153651
2025-05-08,160259
2025-05-09,24264
2025-05-10,27824
2025-05-11,118904
2025-05-12,157205
2025-05-13,162773
2025-05-14,165179
2025-05-15,113326
2025-05-16,40766
2025-05-17,88198
2025-05-18,134944
2025-05-19,118348
2025-05-20,144466
2025-05-21,157494
2025-05-22,149235
2025-05-23,137430
2025-05-24,113917
2025-05-25,137711
2025-05-26,160646
2025-05-27,163261
2025-05-28,162829
2025-05-29,164645
2025-05-30,173915
2025-05-31,144790
2025-06-01,130285
2025-06-02,148775
2025-06-03,154911
2025-06-04,167578
2025-06-05,172651
2025-06-06,137915
2025-06-07,135698
2025-06-08,122268
2025-06-09,161721
2025-06-10,169011
2025-06-11,168455
2025-06-12,164824
2025-06-13,115907
2025-06-14,131389
2025-06-15,88162
2025-06-16,111005
2025-06-17,164922
2025-06-18,165124
2025-06-19,156770
2025-06-20,13179
2025-06-21,108852
2025-06-22,124126
2025-06-23,159484
2025-06-24,136677
2025-06-25,51323
2025-06-26,146464
2025-06-27,154649
2025-06-28,100481
2025-06-29,111430
2025-06-30,150279
2025-07-01,132914
2025-07-02,151653
2025-07-03,151092
2025-07-04,151367
2025-07-05,118354
2025-07-06,106785
2025-07-07,146664
2025-07-08,115371
2025-07-09,136307
2025-07-10,139733
2025-07-11,144182
2025-07-12,109930
2025-07-13,90890
2025-07-14,67424
2025-07-15,109499
2025-07-16,51408
2025-07-17,30839
2025-07-18,83542
2025-07-19,37126
2025-07-20,90404
2025-07-21,140600
2025-07-22,143956
2025-07-23,144388
2025-07-24,138906
2025-07-25,130673
2025-07-26,92788
2025-07-27,79637
2025-07-28,119821
2025-07-29,122990
2025-07-30,126211
2025-07-31,130749
2025-08-01,125617
2025-08-02,96593
2025-08-03,71584
2025-08-04,121343
2025-08-05,138016
2025-08-06,85551
2025-08-07,138009
2025-08-08,141953
2025-08-09,101048
2025-08-10,106669
2025-08-11,148097
2025-08-12,148462
2025-08-13,26358
2025-08-14,80292
2025-08-15,91508
2025-08-16,108989
2025-08-17,104200
2025-08-18,108972
2025-08-19,140133
2025-08-20,142193
2025-08-21,141946
2025-08-22,141081
2025-08-23,114416
2025-08-24,98956
2025-08-25,112103
2025-08-26,119257
2025-08-27,148795
2025-08-28,148655
2025-08-29,110681
2025-08-30,94645
2025-08-31,103141
2025-09-01,89505
2025-09-02,154043
2025-09-03,155137
2025-09-04,99885
2025-09-05,152734
2025-09-06,57076
2025-09-07,116306
2025-09-08,152244
2025-09-09,165312
2025-09-10,165850
2025-09-11,166213
2025-09-12,106264
2025-09-13,113756
2025-09-14,134624
2025-09-15,165350
2025-09-16,107807
2025-09-17,84085
2025-09-18,168436
2025-09-19,62549
2025-09-20,112491
2025-09-21,146261
2025-09-22,169403
2025-09-23,173588
2025-09-24,69988
2025-09-25,157348
2025-09-26,176011
2025-09-27,153156
2025-09-28,77626
2025-09-29,168321
2025-09-30,170957
2025-10-01,169645
2025-10-02,175022
2025-10-03,89958
2025-10-04,113200
2025-10-05,53623
2025-10-06,10493
2025-10-07,26673
2025-10-08,126692
2025-10-09,113032
2025-10-10,13940
2025-10-11,55778
2025-10-12,108470
2025-10-13,28942
2025-10-14,130815
2025-10-15,119889
2025-10-16,152150
2025-10-17,112547
2025-10-18,99434
2025-10-19,116010
2025-10-20,131385
2025-10-21,134711
2025-10-22,145056
2025-10-23,151468
2025-10-24,154755
2025-10-25,124943
2025-10-26,82073
2025-10-27,120002
2025-10-28,127464
2025-10-29,137701
2025-10-30,140130
2025-10-31,141810
2025-11-01,94091
2025-11-02,78414
2025-11-03,117516
2025-11-04,131256
2025-11-05,137251
2025-11-06,138407
2025-11-07,141347
2025-11-08,109657
2025-11-09,96347
2025-11-10,119502
2025-11-11,128967
2025-11-12,134782
2025-11-13,130930
2025-11-14,126747
2025-11-15,100269
2025-11-16,86123
2025-11-17,94203
2025-11-18,96573
2025-11-19,103028
2025-11-20,111933
2025-11-21,112825
2025-11-22,90719
2025-11-23,80050
2025-11-24,118619
2025-11-25,72262
2025-11-26,113314
2025-11-27,66249
2025-11-28,99553
2025-11-29,75841
2025-11-30,80210
2025-12-01,101503
2025-12-02,85750
2025-12-03,68177
2025-12-04,56810
2025-12-05,35922
2025-12-06,40497
2025-12-07,56846
2025-12-08,85128
2025-12-09,90398
2025-12-10,95044
2025-12-11,71947
2025-12-12,86954
2025-12-13,19152
2025-12-14,43137
2025-12-15,80406
2025-12-16,48596
2025-12-17,84961
2025-12-18,87558
2025-12-19,91584
2025-12-20,46467
2025-12-21,45074
2025-12-22,76799
2025-12-23,38688
2025-12-24,73411
2025-12-25,32281
2025-12-26,45681
2025-12-27,42381
2025-12-28,40774
2025-12-29,66652
2025-12-30,71026
2025-12-31,55570
