last_yearmonth,this_yearmonth,sn_gubun,pass_gubun,carge_gubun,area_gubun,arvl_type,nation_gubun,nation_code,area_code,area_name,area_listorder,nation_name,pass,cargo,nation_code_b,flight_cnt,year_month,year,month,category_name
,,,,,,,,02#141,02,중국,2,중국,2475,37,02#141,158,202003,2020,3,부정기-유임여객-출발
,,,,,,,,03#107,03,아시아,3,대만,6,0,03#107,9,202003,2020,3,부정기-유임여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,106,2,03#123,13,202003,2020,3,부정기-유임여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,233,4,03#143,2,202003,2020,3,부정기-유임여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,0,0,03#106,1,202003,2020,3,부정기-유임여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,657,14,03#137,45,202003,2020,3,부정기-유임여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,10,202003,2020,3,부정기-유임여객-출발
,,,,,,,,03#110,03,아시아,3,인도,0,0,,,202003,2020,3,부정기-유임여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,03#111,5,202003,2020,3,부정기-유임여객-출발
,,,,,,,,03#135,03,아시아,3,태국,0,0,03#135,12,202003,2020,3,부정기-유임여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,80,2,03#128,7,202003,2020,3,부정기-유임여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,210,21,03#109,19,202003,2020,3,부정기-유임여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,57,2,04#219,2,202003,2020,3,부정기-유임여객-출발
,,,,,,,,04#227,04,미주,4,미국,19,1,04#227,78,202003,2020,3,부정기-유임여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,0,0,04#206,1,202003,2020,3,부정기-유임여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,0,0,05#316,2,202003,2020,3,부정기-유임여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,13,202003,2020,3,부정기-유임여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,1295,53,05#331,66,202003,2020,3,부정기-유임여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,4,202003,2020,3,부정기-유임여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,2,202003,2020,3,부정기-유임여객-출발
,,,,,,,,05#305,05,유럽,5,영국,0,0,05#305,2,202003,2020,3,부정기-유임여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,202003,2020,3,부정기-유임여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,810,24,05#338,6,202003,2020,3,부정기-유임여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,27,1,05#312,20,202003,2020,3,부정기-유임여객-출발
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,0,0,,,202003,2020,3,부정기-유임여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,0,0,05#136,2,202003,2020,3,부정기-유임여객-출발
,,,,,,,,05#318,05,유럽,5,포르투칼,120,2,05#318,2,202003,2020,3,부정기-유임여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,77,1,06#227_01,1,202003,2020,3,부정기-유임여객-출발
,,,,,,,,06#401,06,대양주,6,호주,100,3,06#401,1,202003,2020,3,부정기-유임여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,11,0,07#144,2,202003,2020,3,부정기-유임여객-출발
,,,,,,,,07#130,07,기타,7,카타르,0,0,07#130,4,202003,2020,3,부정기-유임여객-출발
,,,,,,,,,,전체 합계,0,,3713,110,총계,1032,202004,2020,4,부정기-유임여객-출발
,,,,,,,,01#115,01,일본,1,일본,53,2,01#115,61,202004,2020,4,부정기-유임여객-출발
,,,,,,,,02#141,02,중국,2,중국,537,21,02#141,250,202004,2020,4,부정기-유임여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,0,0,03#125,1,202004,2020,4,부정기-유임여객-출발
,,,,,,,,03#107,03,아시아,3,대만,0,0,03#107,10,202004,2020,4,부정기-유임여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,0,0,03#120,2,202004,2020,4,부정기-유임여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,0,0,03#123,10,202004,2020,4,부정기-유임여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,0,0,03#106,8,202004,2020,4,부정기-유임여객-출발
,,,,,,,,03#103,03,아시아,3,방글라데시,3,0,03#103,1,202004,2020,4,부정기-유임여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,1043,24,03#137,82,202004,2020,4,부정기-유임여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,41,202004,2020,4,부정기-유임여객-출발
,,,,,,,,03#110,03,아시아,3,인도,2,0,03#110,12,202004,2020,4,부정기-유임여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,03#111,6,202004,2020,4,부정기-유임여객-출발
,,,,,,,,03#135,03,아시아,3,태국,150,2,03#135,56,202004,2020,4,부정기-유임여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,0,0,03#128,4,202004,2020,4,부정기-유임여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,341,8,03#109,49,202004,2020,4,부정기-유임여객-출발
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,207,202004,2020,4,부정기-유임여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,0,0,04#206,10,202004,2020,4,부정기-유임여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,0,0,05#316,19,202004,2020,4,부정기-유임여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,56,202004,2020,4,부정기-유임여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,275,6,05#331,11,202004,2020,4,부정기-유임여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,4,202004,2020,4,부정기-유임여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,3,202004,2020,4,부정기-유임여객-출발
,,,,,,,,05#305,05,유럽,5,영국,0,0,05#305,8,202004,2020,4,부정기-유임여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,202004,2020,4,부정기-유임여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,11,0,05#338,4,202004,2020,4,부정기-유임여객-출발
,,,,,,,,05#339,05,유럽,5,우크라이나,0,0,05#339,2,202004,2020,4,부정기-유임여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,18,202004,2020,4,부정기-유임여객-출발
,,,,,,,,05#326,05,유럽,5,체코,1,8,05#326,2,202004,2020,4,부정기-유임여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,0,0,05#149,1,202004,2020,4,부정기-유임여객-출발
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,2,0,05#235,1,202004,2020,4,부정기-유임여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,155,6,05#136,3,202004,2020,4,부정기-유임여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,489,12,05#329,5,202004,2020,4,부정기-유임여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,0,0,05#307,8,202004,2020,4,부정기-유임여객-출발
,,,,,,,,05#328,05,유럽,5,헝가리,480,15,05#328,2,202004,2020,4,부정기-유임여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,0,0,06#227_01,8,202004,2020,4,부정기-유임여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,40,1,06#407,6,202004,2020,4,부정기-유임여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,1,0,06#227_00,3,202004,2020,4,부정기-유임여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,0,0,06#227_02,6,202004,2020,4,부정기-유임여객-출발
,,,,,,,,06#401,06,대양주,6,호주,23,1,06#401,26,202004,2020,4,부정기-유임여객-출발
,,,,,,,,07#131,07,기타,7,사우디아라비아,0,0,07#131,2,202004,2020,4,부정기-유임여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,19,202004,2020,4,부정기-유임여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,0,0,07#508,1,202004,2020,4,부정기-유임여객-출발
,,,,,,,,07#114,07,기타,7,이스라엘,0,0,07#114,3,202004,2020,4,부정기-유임여객-출발
,,,,,,,,07#119,07,기타,7,쿠웨이트,107,3,07#119,1,202004,2020,4,부정기-유임여객-출발
,,,,,,,,,,전체 합계,0,,5688,189,총계,1625,202005,2020,5,부정기-유임여객-출발
,,,,,,,,01#115,01,일본,1,일본,0,0,01#115,48,202005,2020,5,부정기-유임여객-출발
,,,,,,,,02#141,02,중국,2,중국,2055,81,02#141,554,202005,2020,5,부정기-유임여객-출발
,,,,,,,,03#107,03,아시아,3,대만,0,0,03#107,42,202005,2020,5,부정기-유임여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,0,0,03#123,12,202005,2020,5,부정기-유임여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,0,0,03#143,3,202005,2020,5,부정기-유임여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,0,0,03#106,4,202005,2020,5,부정기-유임여객-출발
,,,,,,,,03#103,03,아시아,3,방글라데시,147,7,03#103,2,202005,2020,5,부정기-유임여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,1050,22,03#137,48,202005,2020,5,부정기-유임여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,28,202005,2020,5,부정기-유임여객-출발
,,,,,,,,03#110,03,아시아,3,인도,497,17,03#110,7,202005,2020,5,부정기-유임여객-출발
,,,,,,,,03#135,03,아시아,3,태국,4,12,03#135,46,202005,2020,5,부정기-유임여객-출발
,,,,,,,,03#127,03,아시아,3,파키스탄,132,2,03#127,1,202005,2020,5,부정기-유임여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,0,0,03#128,3,202005,2020,5,부정기-유임여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,0,0,03#109,71,202005,2020,5,부정기-유임여객-출발
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,505,202005,2020,5,부정기-유임여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,0,0,04#206,12,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#316,05,유럽,5,네덜란드,0,0,05#316,22,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,44,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,3,0,05#331,18,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#330,05,유럽,5,루마니아,12,0,05#330,3,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,5,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,1,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#305,05,유럽,5,영국,0,0,05#305,19,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,05#302,2,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,127,4,05#338,5,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,18,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#326,05,유럽,5,체코,113,3,05#326,1,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,0,0,05#149,1,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,45,2,05#235,1,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,21,1,05#136,3,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,717,17,05#329,8,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,0,0,05#307,9,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,0,0,05#306,13,202005,2020,5,부정기-유임여객-출발
,,,,,,,,05#328,05,유럽,5,헝가리,332,11,05#328,1,202005,2020,5,부정기-유임여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,0,0,06#227_01,9,202005,2020,5,부정기-유임여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,70,3,06#407,1,202005,2020,5,부정기-유임여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,6,0,06#227_00,1,202005,2020,5,부정기-유임여객-출발
,,,,,,,,06#415,06,대양주,6,팔라우,0,0,06#415,1,202005,2020,5,부정기-유임여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,0,0,06#227_02,15,202005,2020,5,부정기-유임여객-출발
,,,,,,,,06#401,06,대양주,6,호주,133,5,06#401,9,202005,2020,5,부정기-유임여객-출발
,,,,,,,,07#131,07,기타,7,사우디아라비아,39,2,07#131,1,202005,2020,5,부정기-유임여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,26,202005,2020,5,부정기-유임여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,146,0,07#508,1,202005,2020,5,부정기-유임여객-출발
,,,,,,,,07#507,07,기타,7,이집트,39,2,07#507,1,202005,2020,5,부정기-유임여객-출발
,,,,,,,,,,전체 합계,0,,8198,268,총계,1337,202006,2020,6,부정기-유임여객-출발
,,,,,,,,01#115,01,일본,1,일본,0,0,01#115,58,202006,2020,6,부정기-유임여객-출발
,,,,,,,,02#141,02,중국,2,중국,3260,87,02#141,544,202006,2020,6,부정기-유임여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,228,5,03#125,3,202006,2020,6,부정기-유임여객-출발
,,,,,,,,03#107,03,아시아,3,대만,9,0,03#107,12,202006,2020,6,부정기-유임여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,1,0,03#122,1,202006,2020,6,부정기-유임여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,160,6,03#123,23,202006,2020,6,부정기-유임여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,280,17,03#143,3,202006,2020,6,부정기-유임여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,2,3,03#106,14,202006,2020,6,부정기-유임여객-출발
,,,,,,,,03#103,03,아시아,3,방글라데시,123,5,03#103,1,202006,2020,6,부정기-유임여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,1241,32,03#137,58,202006,2020,6,부정기-유임여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,18,202006,2020,6,부정기-유임여객-출발
,,,,,,,,03#110,03,아시아,3,인도,228,8,03#110,6,202006,2020,6,부정기-유임여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,03#111,11,202006,2020,6,부정기-유임여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,97,15,03#142,4,202006,2020,6,부정기-유임여객-출발
,,,,,,,,03#135,03,아시아,3,태국,9,16,03#135,48,202006,2020,6,부정기-유임여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,0,0,03#128,14,202006,2020,6,부정기-유임여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,0,0,03#109,48,202006,2020,6,부정기-유임여객-출발
,,,,,,,,04#219,04,미주,4,멕시코,74,3,04#219,2,202006,2020,6,부정기-유임여객-출발
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,305,202006,2020,6,부정기-유임여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,0,0,04#206,3,202006,2020,6,부정기-유임여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,22,202006,2020,6,부정기-유임여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,0,0,05#331,16,202006,2020,6,부정기-유임여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,4,202006,2020,6,부정기-유임여객-출발
,,,,,,,,05#337,05,유럽,5,슬로바키아,182,5,05#337,1,202006,2020,6,부정기-유임여객-출발
,,,,,,,,05#305,05,유럽,5,영국,0,0,05#305,7,202006,2020,6,부정기-유임여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,202006,2020,6,부정기-유임여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,694,25,05#338,6,202006,2020,6,부정기-유임여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,20,1,05#312,19,202006,2020,6,부정기-유임여객-출발
,,,,,,,,05#326,05,유럽,5,체코,285,8,05#326,3,202006,2020,6,부정기-유임여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,183,5,05#149,2,202006,2020,6,부정기-유임여객-출발
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,34,1,05#235,1,202006,2020,6,부정기-유임여객-출발
,,,,,,,,05#136,05,유럽,5,튀르키예,39,2,05#136,2,202006,2020,6,부정기-유임여객-출발
,,,,,,,,05#329,05,유럽,5,폴란드,601,13,05#329,5,202006,2020,6,부정기-유임여객-출발
,,,,,,,,05#307,05,유럽,5,프랑스,0,0,05#307,1,202006,2020,6,부정기-유임여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,0,0,05#306,17,202006,2020,6,부정기-유임여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,57,2,06#227_01,11,202006,2020,6,부정기-유임여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,91,4,06#407,1,202006,2020,6,부정기-유임여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,0,0,06#227_00,1,202006,2020,6,부정기-유임여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,0,0,06#227_02,12,202006,2020,6,부정기-유임여객-출발
,,,,,,,,06#401,06,대양주,6,호주,177,5,06#401,11,202006,2020,6,부정기-유임여객-출발
,,,,,,,,07#519,07,기타,7,모로코,0,0,07#519,1,202006,2020,6,부정기-유임여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,15,202006,2020,6,부정기-유임여객-출발
,,,,,,,,07#508,07,기타,7,에티오피아,123,0,07#508,2,202006,2020,6,부정기-유임여객-출발
,,,,,,,,07#114,07,기타,7,이스라엘,0,0,07#114,1,202006,2020,6,부정기-유임여객-출발
,,,,,,,,,,전체 합계,0,,14221,452,총계,1259,202007,2020,7,부정기-유임여객-출발
,,,,,,,,01#115,01,일본,1,일본,4,0,01#115,52,202007,2020,7,부정기-유임여객-출발
,,,,,,,,02#141,02,중국,2,중국,6319,175,02#141,570,202007,2020,7,부정기-유임여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,495,13,03#125,4,202007,2020,7,부정기-유임여객-출발
,,,,,,,,03#107,03,아시아,3,대만,0,0,03#107,5,202007,2020,7,부정기-유임여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,106,11,03#120,3,202007,2020,7,부정기-유임여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,0,0,03#123,31,202007,2020,7,부정기-유임여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,1365,38,03#143,9,202007,2020,7,부정기-유임여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,0,0,03#106,10,202007,2020,7,부정기-유임여객-출발
,,,,,,,,03#103,03,아시아,3,방글라데시,77,3,03#103,1,202007,2020,7,부정기-유임여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,1577,45,03#137,66,202007,2020,7,부정기-유임여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,255,9,03#133,1,202007,2020,7,부정기-유임여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,41,202007,2020,7,부정기-유임여객-출발
,,,,,,,,03#110,03,아시아,3,인도,434,16,03#110,20,202007,2020,7,부정기-유임여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,0,0,03#111,9,202007,2020,7,부정기-유임여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,100,15,03#142,5,202007,2020,7,부정기-유임여객-출발
,,,,,,,,03#135,03,아시아,3,태국,0,0,03#135,30,202007,2020,7,부정기-유임여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,603,26,03#128,14,202007,2020,7,부정기-유임여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,0,0,03#109,62,202007,2020,7,부정기-유임여객-출발
,,,,,,,,04#227,04,미주,4,미국,0,0,04#227,209,202007,2020,7,부정기-유임여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,0,0,04#206,1,202007,2020,7,부정기-유임여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,8,202007,2020,7,부정기-유임여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,491,12,05#331,20,202007,2020,7,부정기-유임여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,4,202007,2020,7,부정기-유임여객-출발
,,,,,,,,05#320,05,유럽,5,스페인,0,0,05#320,1,202007,2020,7,부정기-유임여객-출발
,,,,,,,,05#311,05,유럽,5,아일랜드,0,0,05#311,10,202007,2020,7,부정기-유임여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,202007,2020,7,부정기-유임여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,1578,60,05#338,9,202007,2020,7,부정기-유임여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,0,0,05#312,19,202007,2020,7,부정기-유임여객-출발
,,,,,,,,05#326,05,유럽,5,체코,77,2,05#326,1,202007,2020,7,부정기-유임여객-출발
,,,,,,,,05#235,05,유럽,5,키르기즈스탄,50,2,05#235,1,202007,2020,7,부정기-유임여객-출발
,,,,,,,,05#234,05,유럽,5,타지키스탄,93,2,05#234,1,202007,2020,7,부정기-유임여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,254,7,06#227_01,10,202007,2020,7,부정기-유임여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,88,3,06#407,4,202007,2020,7,부정기-유임여객-출발
,,,,,,,,06#227_00,06,대양주,6,사이판,162,7,06#227_00,2,202007,2020,7,부정기-유임여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,0,0,06#227_02,8,202007,2020,7,부정기-유임여객-출발
,,,,,,,,06#401,06,대양주,6,호주,92,4,06#401,10,202007,2020,7,부정기-유임여객-출발
,,,,,,,,07#131,07,기타,7,사우디아라비아,1,0,07#131,1,202007,2020,7,부정기-유임여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,6,202007,2020,7,부정기-유임여객-출발
,,,,,,,,07#130,07,기타,7,카타르,0,0,07#130,1,202007,2020,7,부정기-유임여객-출발
,,,,,,,,,,전체 합계,0,,12240,430,총계,1361,202008,2020,8,부정기-유임여객-출발
,,,,,,,,01#115,01,일본,1,일본,0,0,01#115,54,202008,2020,8,부정기-유임여객-출발
,,,,,,,,02#141,02,중국,2,중국,4314,113,02#141,526,202008,2020,8,부정기-유임여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,247,8,03#125,3,202008,2020,8,부정기-유임여객-출발
,,,,,,,,03#107,03,아시아,3,대만,0,0,03#107,13,202008,2020,8,부정기-유임여객-출발
,,,,,,,,03#120,03,아시아,3,라오스,114,7,03#120,3,202008,2020,8,부정기-유임여객-출발
,,,,,,,,03#122,03,아시아,3,마카오,0,0,03#122,3,202008,2020,8,부정기-유임여객-출발
,,,,,,,,03#123,03,아시아,3,말레이시아,275,9,03#123,24,202008,2020,8,부정기-유임여객-출발
,,,,,,,,03#143,03,아시아,3,몽골,808,23,03#143,6,202008,2020,8,부정기-유임여객-출발
,,,,,,,,03#106,03,아시아,3,미얀마,92,13,03#106,5,202008,2020,8,부정기-유임여객-출발
,,,,,,,,03#103,03,아시아,3,방글라데시,89,3,03#103,1,202008,2020,8,부정기-유임여객-출발
,,,,,,,,03#137,03,아시아,3,베트남,2791,88,03#137,76,202008,2020,8,부정기-유임여객-출발
,,,,,,,,03#133,03,아시아,3,스리랑카,270,9,03#133,1,202008,2020,8,부정기-유임여객-출발
,,,,,,,,03#132,03,아시아,3,싱가포르,0,0,03#132,46,202008,2020,8,부정기-유임여객-출발
,,,,,,,,03#110,03,아시아,3,인도,446,19,03#110,31,202008,2020,8,부정기-유임여객-출발
,,,,,,,,03#111,03,아시아,3,인도네시아,101,2,03#111,5,202008,2020,8,부정기-유임여객-출발
,,,,,,,,03#142,03,아시아,3,캄보디아,0,2,03#142,2,202008,2020,8,부정기-유임여객-출발
,,,,,,,,03#135,03,아시아,3,태국,23,1,03#135,23,202008,2020,8,부정기-유임여객-출발
,,,,,,,,03#128,03,아시아,3,필리핀,486,40,03#128,33,202008,2020,8,부정기-유임여객-출발
,,,,,,,,03#109,03,아시아,3,홍콩,0,0,03#109,73,202008,2020,8,부정기-유임여객-출발
,,,,,,,,04#227,04,미주,4,미국,509,25,04#227,321,202008,2020,8,부정기-유임여객-출발
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,1,202008,2020,8,부정기-유임여객-출발
,,,,,,,,04#206,04,미주,4,캐나다,0,0,04#206,5,202008,2020,8,부정기-유임여객-출발
,,,,,,,,05#308,05,유럽,5,독일,0,0,05#308,8,202008,2020,8,부정기-유임여객-출발
,,,,,,,,05#331,05,유럽,5,러시아,264,7,05#331,9,202008,2020,8,부정기-유임여객-출발
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,,,202008,2020,8,부정기-유임여객-출발
,,,,,,,,05#322,05,유럽,5,스위스,0,0,05#322,5,202008,2020,8,부정기-유임여객-출발
,,,,,,,,05#311,05,유럽,5,아일랜드,0,0,05#311,2,202008,2020,8,부정기-유임여객-출발
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,3,202008,2020,8,부정기-유임여객-출발
,,,,,,,,05#305,05,유럽,5,영국,0,0,05#305,4,202008,2020,8,부정기-유임여객-출발
,,,,,,,,05#302,05,유럽,5,오스트리아,0,0,,,202008,2020,8,부정기-유임여객-출발
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,579,24,05#338,8,202008,2020,8,부정기-유임여객-출발
,,,,,,,,05#312,05,유럽,5,이탈리아,156,6,05#312,23,202008,2020,8,부정기-유임여객-출발
,,,,,,,,05#326,05,유럽,5,체코,347,12,05#326,2,202008,2020,8,부정기-유임여객-출발
,,,,,,,,05#149,05,유럽,5,카자흐스탄,0,0,05#149,1,202008,2020,8,부정기-유임여객-출발
,,,,,,,,05#306,05,유럽,5,핀란드,0,0,05#306,1,202008,2020,8,부정기-유임여객-출발
,,,,,,,,06#227_01,06,대양주,6,괌,37,1,06#227_01,5,202008,2020,8,부정기-유임여객-출발
,,,,,,,,06#407,06,대양주,6,뉴질랜드,92,5,06#407,6,202008,2020,8,부정기-유임여객-출발
,,,,,,,,06#227_02,06,대양주,6,하와이,0,0,06#227_02,9,202008,2020,8,부정기-유임여객-출발
,,,,,,,,06#401,06,대양주,6,호주,0,0,06#401,12,202008,2020,8,부정기-유임여객-출발
,,,,,,,,07#121,07,기타,7,레바논,200,12,07#121,1,202008,2020,8,부정기-유임여객-출발
,,,,,,,,07#144,07,기타,7,아랍에미레이트,0,0,07#144,7,202008,2020,8,부정기-유임여객-출발
,,,,,,,,,,전체 합계,0,,13251,431,총계,1675,202009,2020,9,부정기-유임여객-출발
,,,,,,,,01#115,01,일본,1,일본,73,2,01#115,58,202009,2020,9,부정기-유임여객-출발
,,,,,,,,02#141,02,중국,2,중국,5821,169,02#141,621,202009,2020,9,부정기-유임여객-출발
,,,,,,,,03#125,03,아시아,3,네팔,478,23,03#125,3,202009,2020,9,부정기-유임여객-출발
,,,,,,,,03#107,03,아시아,3,대만,0,0,03#107,18,202009,2020,9,부정기-유임여객-출발
