last_yearmonth,this_yearmonth,sn_gubun,pass_gubun,carge_gubun,area_gubun,arvl_type,nation_gubun,nation_code,area_code,area_name,area_listorder,nation_name,pass,cargo,nation_code_b,flight_cnt,year_month,year,month,category_name
,,,,,,,,05#331,05,유럽,5,러시아,55236,696,05#331,499,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,12,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,22,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,11,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,3013,57,05#322,15,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#320,05,유럽,5,스페인,11884,237,05#320,62,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,11,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#305,05,유럽,5,영국,18154,362,05#305,102,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#302,05,유럽,5,오스트리아,3360,70,05#302,18,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,10695,315,05#338,60,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,25568,510,05#312,112,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#326,05,유럽,5,체코,8436,158,05#326,33,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#149,05,유럽,5,카자흐스탄,6752,102,05#149,46,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#343,05,유럽,5,크로아티아,2513,50,05#343,14,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#340,05,유럽,5,투르크매니스탄,0,0,,,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#136,05,유럽,5,튀르키예,22284,403,05#136,96,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#329,05,유럽,5,폴란드,5120,89,05#329,22,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#307,05,유럽,5,프랑스,27377,532,05#307,97,201905,2019,5,정기-유임여객-도착
,,,,,,,,05#306,05,유럽,5,핀란드,9716,166,05#306,31,201905,2019,5,정기-유임여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,55659,745,06#227_01,369,201905,2019,5,정기-유임여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,3286,80,06#407,21,201905,2019,5,정기-유임여객-도착
,,,,,,,,06#227_00,06,대양주,6,사이판,17117,230,06#227_00,131,201905,2019,5,정기-유임여객-도착
,,,,,,,,06#415,06,대양주,6,팔라우,1103,34,06#415,18,201905,2019,5,정기-유임여객-도착
,,,,,,,,06#403,06,대양주,6,피지,715,37,06#403,14,201905,2019,5,정기-유임여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,16824,530,06#227_02,112,201905,2019,5,정기-유임여객-도착
,,,,,,,,06#401,06,대양주,6,호주,16602,320,06#401,79,201905,2019,5,정기-유임여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,23385,435,07#144,86,201905,2019,5,정기-유임여객-도착
,,,,,,,,07#508,07,기타,7,에티오피아,1749,43,07#508,18,201905,2019,5,정기-유임여객-도착
,,,,,,,,07#114,07,기타,7,이스라엘,1863,49,07#114,14,201905,2019,5,정기-유임여객-도착
,,,,,,,,07#130,07,기타,7,카타르,10105,189,07#130,54,201905,2019,5,정기-유임여객-도착
,,,,,,,,,,전체 합계,0,,3534169,47523,총계,21902,201906,2019,6,정기-유임여객-도착
,,,,,,,,01#115,01,일본,1,일본,861258,7663,01#115,5450,201906,2019,6,정기-유임여객-도착
,,,,,,,,02#141,02,중국,2,중국,744676,9152,02#141,5042,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,1329,58,03#125,13,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#107,03,아시아,3,대만,182812,1862,03#107,940,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,12393,128,03#120,90,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#122,03,아시아,3,마카오,33622,251,03#122,220,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,87440,938,03#123,470,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#124,03,아시아,3,몰디브공화국,1094,16,03#124,12,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,15438,284,03#143,87,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,3429,86,03#106,30,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,341328,4410,03#137,2039,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#105,03,아시아,3,브루나이,1552,21,03#105,17,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#133,03,아시아,3,스리랑카,862,22,,,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,65322,878,03#132,288,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#110,03,아시아,3,인도,7678,283,03#110,72,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,33225,530,03#111,158,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,10891,200,03#142,85,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#135,03,아시아,3,태국,163086,2144,03#135,854,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,178166,2643,03#128,1174,201906,2019,6,정기-유임여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,155702,1616,03#109,932,201906,2019,6,정기-유임여객-도착
,,,,,,,,04#219,04,미주,4,멕시코,3265,65,04#219,29,201906,2019,6,정기-유임여객-도착
,,,,,,,,04#227,04,미주,4,미국,147026,5481,04#227,1267,201906,2019,6,정기-유임여객-도착
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,9,201906,2019,6,정기-유임여객-도착
,,,,,,,,04#207,04,미주,4,칠레,0,0,,,201906,2019,6,정기-유임여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,28477,893,04#206,120,201906,2019,6,정기-유임여객-도착
,,,,,,,,04#223,04,미주,4,페루,0,0,,,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,12648,241,05#316,55,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,7,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#308,05,유럽,5,독일,38271,693,05#308,203,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,71004,923,05#331,556,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,13,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,27,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,10,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,3324,63,05#322,13,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#320,05,유럽,5,스페인,12325,232,05#320,60,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,13,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#305,05,유럽,5,영국,21051,428,05#305,99,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#302,05,유럽,5,오스트리아,4680,91,05#302,22,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,12271,331,05#338,64,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,26881,511,05#312,116,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#326,05,유럽,5,체코,9292,165,05#326,35,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#149,05,유럽,5,카자흐스탄,7250,113,05#149,51,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#343,05,유럽,5,크로아티아,2312,42,05#343,13,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#136,05,유럽,5,튀르키예,22676,401,05#136,96,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#329,05,유럽,5,폴란드,5643,94,05#329,22,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#307,05,유럽,5,프랑스,31074,592,05#307,100,201906,2019,6,정기-유임여객-도착
,,,,,,,,05#306,05,유럽,5,핀란드,9730,167,05#306,30,201906,2019,6,정기-유임여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,60620,787,06#227_01,357,201906,2019,6,정기-유임여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,3028,82,06#407,22,201906,2019,6,정기-유임여객-도착
,,,,,,,,06#227_00,06,대양주,6,사이판,21779,284,06#227_00,148,201906,2019,6,정기-유임여객-도착
,,,,,,,,06#415,06,대양주,6,팔라우,766,19,06#415,9,201906,2019,6,정기-유임여객-도착
,,,,,,,,06#403,06,대양주,6,피지,556,32,06#403,12,201906,2019,6,정기-유임여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,18367,499,06#227_02,102,201906,2019,6,정기-유임여객-도착
,,,,,,,,06#401,06,대양주,6,호주,16911,324,06#401,78,201906,2019,6,정기-유임여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,27428,509,07#144,89,201906,2019,6,정기-유임여객-도착
,,,,,,,,07#101,07,기타,7,아프가니스탄,0,0,07#101,1,201906,2019,6,정기-유임여객-도착
,,,,,,,,07#508,07,기타,7,에티오피아,2101,50,07#508,17,201906,2019,6,정기-유임여객-도착
,,,,,,,,07#114,07,기타,7,이스라엘,1568,38,07#114,13,201906,2019,6,정기-유임여객-도착
,,,,,,,,07#130,07,기타,7,카타르,10542,192,07#130,51,201906,2019,6,정기-유임여객-도착
,,,,,,,,,,전체 합계,0,,3458538,47060,총계,22636,201907,2019,7,정기-유임여객-도착
,,,,,,,,01#115,01,일본,1,일본,798238,7353,01#115,5542,201907,2019,7,정기-유임여객-도착
,,,,,,,,02#141,02,중국,2,중국,726720,9028,02#141,5208,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,1415,55,03#125,14,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#107,03,아시아,3,대만,169609,1670,03#107,964,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,14487,150,03#120,100,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#122,03,아시아,3,마카오,33538,238,03#122,228,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,92493,1010,03#123,498,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#124,03,아시아,3,몰디브공화국,988,16,03#124,14,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,18505,314,03#143,103,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,3475,81,03#106,31,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,360531,4670,03#137,2152,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#105,03,아시아,3,브루나이,1868,25,03#105,17,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#133,03,아시아,3,스리랑카,1009,28,,,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,57262,785,03#132,304,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#110,03,아시아,3,인도,5655,165,03#110,59,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,30962,511,03#111,159,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,10894,207,03#142,88,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#135,03,아시아,3,태국,177621,2235,03#135,919,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,183726,2627,03#128,1215,201907,2019,7,정기-유임여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,139994,1375,03#109,948,201907,2019,7,정기-유임여객-도착
,,,,,,,,04#219,04,미주,4,멕시코,3414,69,04#219,30,201907,2019,7,정기-유임여객-도착
,,,,,,,,04#227,04,미주,4,미국,134160,5556,04#227,1310,201907,2019,7,정기-유임여객-도착
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,7,201907,2019,7,정기-유임여객-도착
,,,,,,,,04#207,04,미주,4,칠레,0,0,,,201907,2019,7,정기-유임여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,24834,818,04#206,124,201907,2019,7,정기-유임여객-도착
,,,,,,,,04#223,04,미주,4,페루,0,0,,,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,12930,259,05#316,58,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,4,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#308,05,유럽,5,독일,39147,723,05#308,214,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,80006,1017,05#331,575,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,13,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,27,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,9,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,3170,59,05#322,13,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#320,05,유럽,5,스페인,11297,216,05#320,62,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,13,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#305,05,유럽,5,영국,21262,471,05#305,101,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#302,05,유럽,5,오스트리아,4360,89,05#302,22,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,13028,328,05#338,69,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,26716,511,05#312,126,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#326,05,유럽,5,체코,8790,159,05#326,35,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#149,05,유럽,5,카자흐스탄,8115,135,05#149,53,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#343,05,유럽,5,크로아티아,1934,33,05#343,13,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#136,05,유럽,5,튀르키예,24414,419,05#136,103,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#329,05,유럽,5,폴란드,5267,87,05#329,21,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#307,05,유럽,5,프랑스,31231,604,05#307,101,201907,2019,7,정기-유임여객-도착
,,,,,,,,05#306,05,유럽,5,핀란드,9771,167,05#306,31,201907,2019,7,정기-유임여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,61232,775,06#227_01,364,201907,2019,7,정기-유임여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,2853,63,06#407,18,201907,2019,7,정기-유임여객-도착
,,,,,,,,06#227_00,06,대양주,6,사이판,23257,300,06#227_00,154,201907,2019,7,정기-유임여객-도착
,,,,,,,,06#415,06,대양주,6,팔라우,746,18,06#415,11,201907,2019,7,정기-유임여객-도착
,,,,,,,,06#403,06,대양주,6,피지,486,35,06#403,14,201907,2019,7,정기-유임여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,17206,465,06#227_02,113,201907,2019,7,정기-유임여객-도착
,,,,,,,,06#401,06,대양주,6,호주,14085,289,06#401,79,201907,2019,7,정기-유임여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,31031,560,07#144,93,201907,2019,7,정기-유임여객-도착
,,,,,,,,07#508,07,기타,7,에티오피아,2572,63,07#508,23,201907,2019,7,정기-유임여객-도착
,,,,,,,,07#114,07,기타,7,이스라엘,1439,41,07#114,13,201907,2019,7,정기-유임여객-도착
,,,,,,,,07#130,07,기타,7,카타르,10715,187,07#130,53,201907,2019,7,정기-유임여객-도착
,,,,,,,,07#118,07,기타,7,한국,80,1,07#118,4,201907,2019,7,정기-유임여객-도착
,,,,,,,,,,전체 합계,0,,3690471,52324,총계,22608,201908,2019,8,정기-유임여객-도착
,,,,,,,,01#115,01,일본,1,일본,676104,6831,01#115,5288,201908,2019,8,정기-유임여객-도착
,,,,,,,,02#141,02,중국,2,중국,819386,11090,02#141,5245,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,1711,63,03#125,13,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#107,03,아시아,3,대만,207479,2152,03#107,999,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,15463,172,03#120,103,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#122,03,아시아,3,마카오,40370,325,03#122,244,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,111601,1270,03#123,525,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#124,03,아시아,3,몰디브공화국,1046,18,03#124,13,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,23990,416,03#143,113,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,3285,78,03#106,31,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,398643,5558,03#137,2166,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#105,03,아시아,3,브루나이,1928,30,03#105,18,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#133,03,아시아,3,스리랑카,992,33,,,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,69383,946,03#132,312,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#110,03,아시아,3,인도,5688,214,03#110,52,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,35571,603,03#111,160,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,11953,215,03#142,89,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#135,03,아시아,3,태국,214486,2826,03#135,960,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,221149,3042,03#128,1266,201908,2019,8,정기-유임여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,146558,1494,03#109,967,201908,2019,8,정기-유임여객-도착
,,,,,,,,04#219,04,미주,4,멕시코,2940,62,04#219,31,201908,2019,8,정기-유임여객-도착
,,,,,,,,04#227,04,미주,4,미국,144402,5240,04#227,1293,201908,2019,8,정기-유임여객-도착
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,10,201908,2019,8,정기-유임여객-도착
,,,,,,,,04#207,04,미주,4,칠레,0,0,,,201908,2019,8,정기-유임여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,28823,888,04#206,124,201908,2019,8,정기-유임여객-도착
,,,,,,,,04#223,04,미주,4,페루,0,0,,,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,13444,258,05#316,57,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,5,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#308,05,유럽,5,독일,41263,763,05#308,204,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,93001,1159,05#331,561,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,12,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,24,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,8,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,3289,57,05#322,13,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#320,05,유럽,5,스페인,10717,203,05#320,61,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,12,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#305,05,유럽,5,영국,22676,490,05#305,101,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#302,05,유럽,5,오스트리아,4706,87,05#302,22,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,14247,371,05#338,65,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,25506,487,05#312,125,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#326,05,유럽,5,체코,9491,173,05#326,35,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#149,05,유럽,5,카자흐스탄,10239,172,05#149,52,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#343,05,유럽,5,크로아티아,2221,38,05#343,14,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#136,05,유럽,5,튀르키예,26691,466,05#136,106,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#329,05,유럽,5,폴란드,6379,107,05#329,23,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#307,05,유럽,5,프랑스,30815,599,05#307,102,201908,2019,8,정기-유임여객-도착
,,,,,,,,05#306,05,유럽,5,핀란드,9976,174,05#306,31,201908,2019,8,정기-유임여객-도착
,,,,,,,,06#227_01,06,대양주,6,괌,61167,784,06#227_01,359,201908,2019,8,정기-유임여객-도착
,,,,,,,,06#407,06,대양주,6,뉴질랜드,3645,79,06#407,18,201908,2019,8,정기-유임여객-도착
,,,,,,,,06#227_00,06,대양주,6,사이판,24340,319,06#227_00,155,201908,2019,8,정기-유임여객-도착
,,,,,,,,06#415,06,대양주,6,팔라우,1258,27,06#415,15,201908,2019,8,정기-유임여객-도착
,,,,,,,,06#403,06,대양주,6,피지,704,49,06#403,13,201908,2019,8,정기-유임여객-도착
,,,,,,,,06#227_02,06,대양주,6,하와이,23894,608,06#227_02,131,201908,2019,8,정기-유임여객-도착
,,,,,,,,06#401,06,대양주,6,호주,18368,345,06#401,80,201908,2019,8,정기-유임여객-도착
,,,,,,,,07#144,07,기타,7,아랍에미레이트,33356,612,07#144,95,201908,2019,8,정기-유임여객-도착
,,,,,,,,07#508,07,기타,7,에티오피아,3073,78,07#508,21,201908,2019,8,정기-유임여객-도착
,,,,,,,,07#114,07,기타,7,이스라엘,1749,46,07#114,13,201908,2019,8,정기-유임여객-도착
,,,,,,,,07#130,07,기타,7,카타르,11305,202,07#130,53,201908,2019,8,정기-유임여객-도착
,,,,,,,,,,전체 합계,0,,3038104,42801,총계,20373,201909,2019,9,정기-유임여객-도착
,,,,,,,,01#115,01,일본,1,일본,450812,4136,01#115,3938,201909,2019,9,정기-유임여객-도착
,,,,,,,,02#141,02,중국,2,중국,773186,10238,02#141,5058,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#125,03,아시아,3,네팔,1025,36,03#125,12,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#107,03,아시아,3,대만,180496,1797,03#107,974,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#120,03,아시아,3,라오스,13816,134,03#120,96,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#122,03,아시아,3,마카오,29647,229,03#122,209,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#123,03,아시아,3,말레이시아,83074,929,03#123,445,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#124,03,아시아,3,몰디브공화국,955,17,03#124,13,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#143,03,아시아,3,몽골,18783,396,03#143,103,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#106,03,아시아,3,미얀마,3090,72,03#106,29,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#137,03,아시아,3,베트남,333778,4465,03#137,2042,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#105,03,아시아,3,브루나이,1771,26,03#105,17,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#133,03,아시아,3,스리랑카,1114,35,,,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#132,03,아시아,3,싱가포르,64249,873,03#132,300,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#110,03,아시아,3,인도,6561,199,03#110,60,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#111,03,아시아,3,인도네시아,33047,555,03#111,151,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#142,03,아시아,3,캄보디아,9995,173,03#142,86,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#135,03,아시아,3,태국,171865,2206,03#135,904,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#128,03,아시아,3,필리핀,172164,2297,03#128,1195,201909,2019,9,정기-유임여객-도착
,,,,,,,,03#109,03,아시아,3,홍콩,110841,1133,03#109,883,201909,2019,9,정기-유임여객-도착
,,,,,,,,04#219,04,미주,4,멕시코,3066,65,04#219,30,201909,2019,9,정기-유임여객-도착
,,,,,,,,04#227,04,미주,4,미국,128415,4518,04#227,1233,201909,2019,9,정기-유임여객-도착
,,,,,,,,04#205,04,미주,4,브라질,0,0,04#205,10,201909,2019,9,정기-유임여객-도착
,,,,,,,,04#207,04,미주,4,칠레,0,0,,,201909,2019,9,정기-유임여객-도착
,,,,,,,,04#206,04,미주,4,캐나다,25886,827,04#206,118,201909,2019,9,정기-유임여객-도착
,,,,,,,,04#223,04,미주,4,페루,0,0,,,201909,2019,9,정기-유임여객-도착
,,,,,,,,05#316,05,유럽,5,네덜란드,12488,226,05#316,56,201909,2019,9,정기-유임여객-도착
,,,,,,,,05#317,05,유럽,5,노르웨이,0,0,05#317,5,201909,2019,9,정기-유임여객-도착
,,,,,,,,05#308,05,유럽,5,독일,34923,654,05#308,209,201909,2019,9,정기-유임여객-도착
,,,,,,,,05#331,05,유럽,5,러시아,63967,829,05#331,485,201909,2019,9,정기-유임여객-도착
,,,,,,,,05#313,05,유럽,5,룩셈부르크,0,0,05#313,11,201909,2019,9,정기-유임여객-도착
,,,,,,,,05#303,05,유럽,5,벨기에,0,0,05#303,25,201909,2019,9,정기-유임여객-도착
,,,,,,,,05#321,05,유럽,5,스웨덴,0,0,05#321,9,201909,2019,9,정기-유임여객-도착
,,,,,,,,05#322,05,유럽,5,스위스,3157,58,05#322,13,201909,2019,9,정기-유임여객-도착
,,,,,,,,05#320,05,유럽,5,스페인,11055,208,05#320,61,201909,2019,9,정기-유임여객-도착
,,,,,,,,05#342,05,유럽,5,아제르바이잔,0,0,05#342,11,201909,2019,9,정기-유임여객-도착
,,,,,,,,05#305,05,유럽,5,영국,17843,390,05#305,97,201909,2019,9,정기-유임여객-도착
,,,,,,,,05#302,05,유럽,5,오스트리아,4142,82,05#302,22,201909,2019,9,정기-유임여객-도착
,,,,,,,,05#338,05,유럽,5,우즈베키스탄,12436,391,05#338,64,201909,2019,9,정기-유임여객-도착
,,,,,,,,05#312,05,유럽,5,이탈리아,21942,429,05#312,121,201909,2019,9,정기-유임여객-도착
,,,,,,,,05#326,05,유럽,5,체코,8038,148,05#326,34,201909,2019,9,정기-유임여객-도착
,,,,,,,,05#149,05,유럽,5,카자흐스탄,8605,147,05#149,47,201909,2019,9,정기-유임여객-도착
,,,,,,,,05#343,05,유럽,5,크로아티아,2453,44,05#343,16,201909,2019,9,정기-유임여객-도착
